"doc_id","term","freq"
"236","structur","1"
"236","factor","5"
"236","ncd","3"
"236","neurocognit","2"
"236","valu","1"
"236","neuropatholog","2"
"236","examin","1"
"236","particip","1"
"236","stimul","3"
"236","year","2"
"236","identifi","1"
"236","environ","1"
"236","within","1"
"236","collect","1"
"236","bconclus","1"
"236","bintroduct","1"
"236","bresult","1"
"236","design","1"
"236","interview","1"
"236","independ","1"
"236","usual","1"
"236","bmethod","1"
"236","crosssect","1"
"236","questionnair","1"
"236","selfreport","1"
"236","citi","1"
"236","moder","5"
"236","complement","1"
"236","accept","1"
"236","polysubst","2"
"236","substanceinduc","1"
"236","attain","2"
"236","confirmatori","1"
"236","equat","1"
"236","goodnessfit","1"
"236","latent","1"
"236","leisur","1"
"236","reserv","2"
"236","selfrat","5"
"236","unifactori","2"
"237","activ","2"
"237","central","2"
"237","cognit","1"
"237","compound","4"
"237","disord","1"
"237","effect","3"
"237","extract","2"
"237","impair","1"
"237","isol","1"
"237","nervous","1"
"237","plant","1"
"237","present","2"
"237","secondari","2"
"237","system","1"
"237","use","2"
"237","allow","1"
"237","character","1"
"237","develop","1"
"237","found","1"
"237","import","2"
"237","physiolog","1"
"237","play","1"
"237","respons","1"
"237","result","2"
"237","role","1"
"237","chronic","1"
"237","decreas","1"
"237","deficit","1"
"237","diseas","3"
"237","improv","1"
"237","inflammatori","1"
"237","progress","1"
"237","repres","1"
"237","well","1"
"237","base","1"
"237","inhibit","1"
"237","model","2"
"237","among","2"
"237","drug","1"
"237","neurodegen","2"
"237","prevent","2"
"237","attempt","1"
"237","group","1"
"237","known","1"
"237","approach","1"
"237","onset","1"
"237","propos","2"
"237","treat","2"
"237","unfortun","1"
"237","learn","1"
"237","memori","1"
"237","reduc","1"
"237","particular","1"
"237","product","1"
"237","context","1"
"237","neuroinflamm","5"
"237","strategi","1"
"237","therefor","1"
"237","complex","1"
"237","constitut","1"
"237","interest","2"
"237","new","1"
"237","spatial","1"
"237","generat","1"
"237","immun","1"
"237","injuri","1"
"237","organ","1"
"237","capabl","1"
"237","properti","1"
"237","incid","1"
"237","mix","1"
"237","process","3"
"237","astrogliosi","1"
"237","demonstr","1"
"237","antiinflammatori","4"
"237","becom","1"
"237","identifi","1"
"237","macrophag","1"
"237","expos","1"
"237","fraction","3"
"237","deleteri","1"
"237","amelior","1"
"237","remov","1"
"237","prolong","1"
"237","alzheimer´","1"
"237","less","1"
"237","altern","1"
"237","hydroalcohol","1"
"237","malva","3"
"237","nonsteroid","1"
"237","parviflora","2"
"237","tnf","1"
"237","metabolit","1"
"237","advers","1"
"237","ilβ","1"
"237","stimulus","1"
"237","abl","1"
"237","lps","1"
"237","lpsinduc","1"
"237","murin","1"
"237","nfκb","1"
"237","great","1"
"237","daucosterol","1"
"237","dichloromethan","1"
"237","lpsmediat","1"
"237","mpdau","2"
"237","mpf","4"
"237","mpha","2"
"237","nonetheless","1"
"237","nsaid","2"
"237","parviflora´","1"
"238","caus","1"
"238","deriv","1"
"238","differ","1"
"238","disord","1"
"238","induc","1"
"238","test","1"
"238","use","1"
"238","correct","2"
"238","develop","2"
"238","loss","1"
"238","mous","1"
"238","provid","1"
"238","result","2"
"238","type","1"
"238","combin","1"
"238","patient","1"
"238","protein","1"
"238","transplant","1"
"238","model","1"
"238","thus","1"
"238","technolog","1"
"238","approach","1"
"238","cell","3"
"238","gene","4"
"238","mutat","3"
"238","stem","1"
"238","therapi","3"
"238","target","1"
"238","rescu","2"
"238","lack","1"
"238","concept","1"
"238","three","2"
"238","enabl","1"
"238","immunodefici","1"
"238","novel","2"
"238","demonstr","1"
"238","integr","1"
"238","carri","1"
"238","feasibl","1"
"238","mrna","1"
"238","muscl","2"
"238","proof","1"
"238","genom","3"
"238","wast","1"
"238","edit","3"
"238","appli","1"
"238"," vitro","1"
"238","pluripot","1"
"238","progenitor","1"
"238","ipsc","4"
"238","limb","1"
"238","ambul","1"
"238","autolog","3"
"238","autosom","1"
"238","calpain","1"
"238","capn","6"
"238","crisprcasmedi","1"
"238","dystrophi","1"
"238","engraft","1"
"238","genecorrect","1"
"238","girdl","1"
"238","incur","1"
"238","ipscbas","1"
"238","knockin","1"
"238","lgmda","6"
"238","muscular","1"
"238","myogen","1"
"238","myotub","1"
"238","patientspecif","1"
"238","recess","1"
"239","activ","2"
"239","anim","5"
"239","caus","1"
"239","differ","4"
"239","dopaminerg","3"
"239","effect","3"
"239","induc","4"
"239","relat","1"
"239","treatment","6"
"239","two","2"
"239","also","1"
"239","analysi","2"
"239","contrast","1"
"239","depress","1"
"239","determin","1"
"239","express","1"
"239","found","1"
"239","induct","2"
"239","mechan","1"
"239","neuron","1"
"239","receptor","2"
"239","releas","2"
"239","respons","2"
"239","signal","4"
"239","sup","3"
"239","switch","1"
"239","damag","1"
"239","diseas","1"
"239","lead","2"
"239","level","1"
"239","patient","1"
"239","sever","6"
"239","state","1"
"239","strong","1"
"239","whether","1"
"239","wide","2"
"239","administr","1"
"239","chang","5"
"239","experiment","1"
"239","increas","2"
"239","rat","2"
"239","similar","1"
"239","singl","1"
"239","studi","2"
"239","among","1"
"239","find","1"
"239","inject","1"
"239","show","1"
"239","shown","1"
"239","therapeut","1"
"239","aim","1"
"239","mild","2"
"239","popul","4"
"239","subject","2"
"239","accumul","1"
"239","acid","1"
"239","correl","2"
"239","featur","1"
"239","follow","1"
"239","treat","2"
"239","dopamin","4"
"239","parkinson","1"
"239","extens","1"
"239","one","1"
"239","product","1"
"239","nigra","1"
"239","produc","1"
"239","striatum","1"
"239","substantia","1"
"239","qualit","1"
"239","examin","1"
"239","revers","2"
"239","disabl","1"
"239","nigrostriat","1"
"239","yield","1"
"239","identifi","1"
"239","benefici","1"
"239","date","1"
"239","abnorm","2"
"239","impli","1"
"239","medial","1"
"239","vari","1"
"239","involuntari","1"
"239","deplet","2"
"239","normal","1"
"239","absenc","1"
"239","movement","2"
"239","dyskinesia","2"
"239","unilater","1"
"239","intrins","1"
"239","degre","1"
"239","tone","1"
"239","inher","1"
"239","levodopa","1"
"239","forebrain","1"
"239","cluster","1"
"239","ohda","2"
"239","predomin","1"
"239","bundl","1"
"239","camp","2"
"239","denerv","1"
"239","denervationinduc","2"
"239","depolarizationinduc","2"
"239","drinduc","1"
"239","hemiparkinsonian","1"
"239","hydroxydopamin","1"
"239","ldopa","6"
"239","lid","9"
"239","mfb","1"
"239","none","1"
"239","ohdales","1"
"239","predenerv","1"
"239","reticulata","1"
"239","segreg","1"
"239","snr","2"
"239","suphgaba","2"
"239","suphgammaaminobutyr","1"
"240","activ","5"
"240","alter","1"
"240","avoid","1"
"240","cognit","1"
"240","effect","4"
"240","evalu","1"
"240","relat","1"
"240","symptom","1"
"240","test","2"
"240","also","2"
"240","circuit","1"
"240","direct","1"
"240","induct","1"
"240","involv","2"
"240","may","1"
"240","mechan","1"
"240","neural","2"
"240","recov","1"
"240","synapt","5"
"240","under","1"
"240","week","1"
"240","can","1"
"240","diseas","2"
"240","due","1"
"240","function","2"
"240","impact","1"
"240","improv","1"
"240","like","1"
"240","whether","1"
"240","condit","1"
"240","includ","1"
"240","modul","1"
"240","administr","1"
"240","chang","1"
"240","death","1"
"240","exacerb","3"
"240","general","1"
"240","hippocamp","3"
"240","increas","1"
"240","reduct","2"
"240","seizur","5"
"240","singl","1"
"240","inject","2"
"240","thus","1"
"240","time","1"
"240","accumul","1"
"240","correl","2"
"240","fulli","1"
"240","hippocampus","2"
"240","reduc","1"
"240","alzheim","2"
"240","aβ","8"
"240","contribut","1"
"240","structur","1"
"240","produc","1"
"240","tempor","1"
"240","amyloidosi","1"
"240","favor","1"
"240","hyperexcit","2"
"240","spontan","1"
"240","even","1"
"240","power","1"
"240","still","1"
"240","network","5"
"240","theta","2"
"240","frequenc","1"
"240","number","1"
"240","effici","1"
"240","lobe","1"
"240","vitro","2"
"240","vivo","2"
"240","latenc","1"
"240","seem","1"
"240","varieti","1"
"240","normal","1"
"240","coordin","2"
"240","coupl","4"
"240","vehicl","1"
"240","seizureinduc","1"
"240","applic","1"
"240","amyloidbeta","2"
"240","longlast","1"
"240","epileptiform","1"
"240","aminopyridin","1"
"240","aminopyridineinduc","1"
"240","apinduc","2"
"240","band","2"
"240","bath","1"
"240","intracistern","1"
"240","miss","1"
"240","proepilept","1"
"240","proepileptogen","3"
"240","schaffercollater","1"
"240","sequenti","1"
"240","summari","1"
"241","alter","2"
"241","behavior","3"
"241","cognit","1"
"241","disord","1"
"241","effect","5"
"241","mice","5"
"241","test","2"
"241","import","1"
"241","investig","1"
"241","persist","1"
"241","respons","6"
"241","result","1"
"241","affect","1"
"241","can","1"
"241","common","1"
"241","deficit","1"
"241","food","2"
"241","impact","1"
"241","improv","1"
"241","lead","1"
"241","sever","1"
"241","includ","1"
"241","negat","1"
"241","howev","1"
"241","increas","5"
"241","later","1"
"241","male","1"
"241","across","1"
"241","show","1"
"241","shown","1"
"241","togeth","1"
"241","assess","2"
"241","life","3"
"241","qualiti","1"
"241","follow","1"
"241","white","1"
"241","learn","5"
"241","measur","2"
"241","memori","1"
"241","unclear","1"
"241","signific","2"
"241","care","2"
"241","earli","1"
"241","rescu","2"
"241","via","1"
"241","matern","2"
"241","spectrum","1"
"241","compar","1"
"241","control","7"
"241","even","1"
"241","sensit","1"
"241","exposur","2"
"241","previous","2"
"241","examin","1"
"241","process","1"
"241","outcom","1"
"241","rais","2"
"241","still","1"
"241","slow","1"
"241","demonstr","1"
"241","femal","1"
"241","order","1"
"241","environ","1"
"241","seek","3"
"241","alcohol","3"
"241","intervent","3"
"241","util","1"
"241","acquisit","3"
"241","inappropri","1"
"241","amelior","1"
"241","sac","2"
"241","cue","1"
"241","execut","2"
"241","simpl","3"
"241","seen","1"
"241","next","2"
"241","prenat","2"
"241","reward","6"
"241","acquir","1"
"241","respond","2"
"241","standard","1"
"241","squar","1"
"241","stimulus","1"
"241","hous","1"
"241","moder","2"
"241","fasd","1"
"241","fetal","1"
"241","paradigm","1"
"241","pae","11"
"241","earlylif","3"
"241","nest","2"
"241","communal","1"
"241","extinct","4"
"241","extinguish","2"
"241","instrument","3"
"241","readili","1"
"241","rear","1"
"241","reinstat","8"
"241","rewardassoci","1"
"241","rewardinduc","1"
"241","saccharin","1"
"241","screenbas","1"
"241","span","1"
"241","sped","1"
"241","suffici","2"
"241","touch","2"
"241","wellvalid","1"
"242","alter","1"
"242","cognit","1"
"242","disord","3"
"242","evalu","2"
"242","induc","1"
"242","test","2"
"242","brain","1"
"242","found","1"
"242","physiolog","4"
"242","type","6"
"242","combin","1"
"242","deficit","5"
"242","high","2"
"242","level","1"
"242","manifest","1"
"242","higher","1"
"242","studi","1"
"242","suggest","1"
"242","data","1"
"242","explor","1"
"242","relationship","1"
"242","scale","2"
"242","correl","1"
"242","object","1"
"242","signific","1"
"242","anxieti","5"
"242","mother","3"
"242","depend","2"
"242","matern","2"
"242","pregnanc","4"
"242","control","1"
"242","exposur","1"
"242","conclus","1"
"242","frequenc","1"
"242","children","8"
"242","attent","8"
"242","profil","1"
"242","hyperact","5"
"242","moder","1"
"242","infant","1"
"242","caution","1"
"242","deficithyperact","3"
"242","disordercombin","3"
"242","disorderhyperact","2"
"242","fagerström","2"
"242","hyperactiveimpuls","1"
"242","inattent","1"
"242","intellig","1"
"242","nicotin","2"
"242","ninetyseven","1"
"242","smoke","5"
"242","wechsler","1"
"243","avoid","1"
"243","caus","1"
"243","cognit","2"
"243","induc","2"
"243","mice","2"
"243","relat","1"
"243","treatment","1"
"243","brain","2"
"243","character","1"
"243","cortex","1"
"243","develop","1"
"243","may","1"
"243","mous","1"
"243","neuron","1"
"243","provid","1"
"243","respons","2"
"243","declin","1"
"243","diseas","3"
"243","high","1"
"243","link","1"
"243","patholog","1"
"243","progress","1"
"243","includ","1"
"243","hippocamp","1"
"243","model","1"
"243","potenti","1"
"243","studi","1"
"243","data","1"
"243","neurodegen","1"
"243","prevent","3"
"243","dysfunct","1"
"243","scientif","1"
"243","cell","1"
"243","clinic","1"
"243","dementia","1"
"243","final","1"
"243","hippocampus","1"
"243","reactiv","1"
"243","reduc","1"
"243","aggreg","1"
"243","alzheim","2"
"243","current","2"
"243","insolubl","1"
"243","peptid","1"
"243","phosphoryl","1"
"243","tau","2"
"243","strategi","1"
"243","target","2"
"243","hyperphosphoryl","2"
"243","protect","1"
"243","ptau","5"
"243","rescu","1"
"243","generat","1"
"243","immun","1"
"243","proinflammatori","1"
"243","neurofibrillari","1"
"243","tangl","1"
"243","human","1"
"243","concern","1"
"243","vaccin","5"
"243","slow","1"
"243","demonstr","2"
"243","encourag","1"
"243","nfts","1"
"243","postmortem","1"
"243","speci","1"
"243","afford","1"
"243","efficaci","1"
"243","pose","1"
"243","immunotherapi","2"
"243","section","1"
"243","solubl","1"
"243","antibodi","1"
"243","valid","1"
"243","threonin","1"
"243","robust","2"
"243","monthold","1"
"243","cure","1"
"243","classic","1"
"243","nontg","1"
"243","tauopathi","4"
"243","sera","2"
"243","premis","1"
"243","particl","1"
"243","atrophi","1"
"243","suffici","1"
"243","antipt","1"
"243","bacteriophag","1"
"243","callosum","1"
"243","corpus","1"
"243","engin","1"
"243","fdaapprov","1"
"243","frontotempor","1"
"243","ftd","3"
"243","insid","1"
"243","longliv","1"
"243","particlebas","1"
"243","ptqß","4"
"243","qß","2"
"243","rtg","2"
"243","scalabl","1"
"243","somatodendrit","1"
"243","thmediat","1"
"243","valenc","1"
"243","viruslik","2"
"243","vlpbase","2"
"243","vlps","1"
"244","activ","1"
"244","cognit","1"
"244","dopaminerg","4"
"244","effect","1"
"244","impair","2"
"244","induc","5"
"244","treatment","1"
"244","use","1"
"244","determin","1"
"244","develop","1"
"244","establish","1"
"244","import","1"
"244","involv","1"
"244","may","1"
"244","mediat","2"
"244","neuron","3"
"244","observ","1"
"244","oxid","5"
"244","result","1"
"244","decreas","2"
"244","diseas","1"
"244","function","1"
"244","improv","1"
"244","progress","1"
"244","whether","1"
"244","regul","1"
"244","risk","1"
"244","death","4"
"244","experiment","1"
"244","increas","2"
"244","inhibit","1"
"244","model","2"
"244","potenti","1"
"244","similar","1"
"244","neurodegen","1"
"244","prevent","1"
"244","show","1"
"244","sinc","1"
"244","cell","4"
"244","correl","1"
"244","essenti","1"
"244","indic","1"
"244","motor","1"
"244","parkinson","1"
"244","reduc","1"
"244","stress","5"
"244","signific","1"
"244","therefor","1"
"244","interest","1"
"244","delay","1"
"244","protect","2"
"244","control","1"
"244","apoptosi","1"
"244","disrupt","1"
"244","mitochondria","1"
"244","environment","1"
"244","exposur","1"
"244","process","1"
"244","stimul","6"
"244","microgli","1"
"244","number","1"
"244","promis","1"
"244","expos","1"
"244","abnorm","1"
"244","display","1"
"244","autophagi","10"
"244","larg","1"
"244","independ","1"
"244","size","1"
"244","want","1"
"244","preced","1"
"244","peroxiredoxin","1"
"244","autophagosom","2"
"244","calpaindepend","1"
"244","enclos","1"
"244","herbicid","2"
"244","hyperoxid","1"
"244","mitophagi","1"
"244","paraquat","7"
"244","prxs","1"
"244","rapamycininduc","1"
"244","rapamycinstimul","1"
"245","activ","4"
"245","disord","1"
"245","effect","1"
"245","induc","2"
"245","mice","2"
"245","system","1"
"245","two","1"
"245","use","1"
"245","also","1"
"245","analysi","1"
"245","establish","1"
"245","express","3"
"245","facilit","1"
"245","import","1"
"245","investig","1"
"245","involv","1"
"245","neuron","6"
"245","nmdar","3"
"245","play","1"
"245","receptor","1"
"245","releas","5"
"245","respons","2"
"245","role","4"
"245","type","1"
"245","diseas","2"
"245","high","1"
"245","inflamm","1"
"245","inflammatori","1"
"245","level","2"
"245","link","1"
"245","metabol","1"
"245","patholog","1"
"245","progress","1"
"245","protein","1"
"245","whether","2"
"245","condit","1"
"245","elev","1"
"245","howev","1"
"245","increas","3"
"245","inhibit","2"
"245","rat","1"
"245","studi","3"
"245","find","2"
"245","show","3"
"245","obtain","1"
"245","cortic","1"
"245","genet","1"
"245","multipl","1"
"245","pathway","1"
"245","reduc","1"
"245","unclear","1"
"245","contribut","1"
"245","current","1"
"245","signific","1"
"245","subsequ","1"
"245","enzym","1"
"245","biosynthesi","1"
"245","neurolog","1"
"245","proinflammatori","2"
"245","exposur","1"
"245","cytosol","1"
"245","novel","1"
"245","attenu","1"
"245","wherea","1"
"245","assay","1"
"245","collect","1"
"245","kinas","2"
"245","cultur","2"
"245","primari","1"
"245","complementari","1"
"245","reveal","1"
"245","pharmacolog","2"
"245","immunoblot","1"
"245","gluna","3"
"245","glunacontain","1"
"245","glunanmdar","3"
"245","homocysteineinduc","4"
"245","hyperhomocysteinemia","2"
"245","mapk","1"
"245","nmda","1"
"245","enzymat","1"
"245","delet","1"
"245","homocystein","2"
"245","knockout","1"
"245","wild","1"
"245","phospholipas","1"
"245","cyclooxygenas","1"
"245","mitogenactiv","1"
"245","prostaglandin","2"
"245","prostanoid","1"
"245","subunit","1"
"245","concurr","1"
"245","cox","3"
"245","cpla","3"
"245","cplacoxpg","1"
"245","extracellularregul","1"
"245","glunbcontain","1"
"245","homocysteinegluna","1"
"245","nmdardepend","1"
"245","nvpaam","1"
"245","pge","5"
"246","allevi","1"
"246","anim","1"
"246","cognit","5"
"246","effect","2"
"246","evalu","1"
"246","impair","2"
"246","induc","1"
"246","test","1"
"246","use","2"
"246","determin","1"
"246","develop","1"
"246","establish","1"
"246","evid","1"
"246","investig","1"
"246","mous","4"
"246","neural","1"
"246","plastic","1"
"246","provid","1"
"246","recoveri","1"
"246","result","1"
"246","can","1"
"246","capac","1"
"246","deficit","1"
"246","diseas","4"
"246","function","1"
"246","improv","1"
"246","administr","1"
"246","model","3"
"246","similar","1"
"246","studi","2"
"246","bilater","1"
"246","enhanc","1"
"246","find","1"
"246","inject","1"
"246","show","1"
"246","shown","2"
"246","therapeut","1"
"246","approv","2"
"246","cellfre","1"
"246","committe","1"
"246","perform","1"
"246","possibl","1"
"246","cell","1"
"246","object","1"
"246","recognit","1"
"246","stem","5"
"246","maze","1"
"246","morri","1"
"246","water","1"
"246","aggreg","1"
"246","alzheim","4"
"246","amyloid","2"
"246","care","1"
"246","strategi","1"
"246","day","1"
"246","beta","2"
"246","novel","1"
"246","promot","1"
"246","stimul","1"
"246","cellderiv","3"
"246","immunofluoresc","1"
"246","experi","1"
"246","antibodi","1"
"246","valid","1"
"246","institut","1"
"246","cicual","2"
"246","purpos","1"
"246","zone","2"
"246","afterward","1"
"246","mesenchym","5"
"246","dentat","1"
"246","gyrus","1"
"246","procedur","1"
"246","april","1"
"246","neurogenesi","4"
"246","cellsderiv","1"
"246","doublecortin","1"
"246","exosom","4"
"246","psancam","1"
"246","subventricular","2"
"247","alter","2"
"247","associ","1"
"247","present","1"
"247","treatment","4"
"247","use","1"
"247","also","1"
"247","establish","1"
"247","diseas","1"
"247","due","2"
"247","hypertens","3"
"247","improv","1"
"247","patient","2"
"247","progress","1"
"247","sever","2"
"247","status","2"
"247","includ","1"
"247","mental","2"
"247","physic","1"
"247","report","1"
"247","base","1"
"247","dose","2"
"247","seizur","4"
"247","singl","1"
"247","begin","1"
"247","bilater","1"
"247","find","1"
"247","laboratori","1"
"247","lesion","1"
"247","therapeut","1"
"247","blood","1"
"247","region","1"
"247","case","1"
"247","imag","1"
"247","onset","1"
"247","support","1"
"247","need","1"
"247","month","2"
"247","cycl","1"
"247","neurolog","1"
"247","control","2"
"247","receiv","1"
"247","cancer","2"
"247","syndrom","2"
"247","three","1"
"247","complic","1"
"247","start","2"
"247","yearold","3"
"247","agent","3"
"247","examin","1"
"247","revers","2"
"247","diagnos","4"
"247","made","1"
"247","disturb","1"
"247","emerg","3"
"247","side","1"
"247","awar","1"
"247","encephalopathi","2"
"247","posterior","2"
"247","pres","3"
"247","tonicclon","3"
"247","woman","2"
"247","within","1"
"247","medic","3"
"247","suffer","1"
"247","reveal","1"
"247","pressur","1"
"247","headach","1"
"247","resolut","1"
"247","visual","1"
"247","diffus","1"
"247","admit","3"
"247","last","2"
"247","techniqu","1"
"247","edema","1"
"247","left","1"
"247","discontinu","1"
"247","underw","1"
"247","antiepilept","1"
"247","ovari","1"
"247","personnel","1"
"247","adenocarcinoma","1"
"247","bevacizumab","1"
"247","breast","2"
"247","carboplatin","1"
"247","chemotherapeut","2"
"247","chemotherapi","3"
"247","chemotherapyinduc","2"
"247","fourth","1"
"247","gemcitabin","2"
"247","paclitaxel","1"
"247","parietooccipit","1"
"247","room","3"
"247","secondlin","1"
"247","sixthlin","1"
"247","topotecan","1"
"247","vomit","1"
"248","activ","3"
"248","alter","3"
"248","associ","2"
"248","caus","2"
"248","cognit","2"
"248","disord","1"
"248","effect","1"
"248","impair","3"
"248","induc","1"
"248","present","1"
"248","relat","1"
"248","two","1"
"248","also","3"
"248","develop","1"
"248","evid","1"
"248","import","1"
"248","induct","1"
"248","investig","1"
"248","mechan","2"
"248","neuron","3"
"248","receptor","1"
"248","respons","1"
"248","role","2"
"248","signal","1"
"248","type","1"
"248","can","1"
"248","combin","1"
"248","damag","1"
"248","diabet","1"
"248","discuss","1"
"248","diseas","3"
"248","function","1"
"248","high","1"
"248","intak","1"
"248","lead","2"
"248","metabol","4"
"248","patient","1"
"248","protein","1"
"248","review","1"
"248","status","1"
"248","moreov","1"
"248","summar","1"
"248","administr","1"
"248","death","1"
"248","eventu","1"
"248","increas","1"
"248","inhibit","1"
"248","studi","1"
"248","suggest","1"
"248","drug","1"
"248","enhanc","1"
"248","neurodegen","1"
"248","prevent","1"
"248","sinc","1"
"248","therapeut","1"
"248","mitochondri","1"
"248","research","2"
"248","approach","1"
"248","clinic","1"
"248","follow","1"
"248","initi","1"
"248","late","1"
"248","malfunct","1"
"248","onset","1"
"248","pathway","1"
"248","propos","1"
"248","henc","1"
"248","reactiv","1"
"248","stress","1"
"248","alzheim","2"
"248","amyloid","1"
"248","aβ","5"
"248","contribut","1"
"248","current","1"
"248","one","1"
"248","product","1"
"248","cascad","1"
"248","strategi","1"
"248","complex","1"
"248","constitut","1"
"248","cerebr","1"
"248","neuroinflammatori","1"
"248","understand","1"
"248","glial","1"
"248","apoptosi","1"
"248","molecular","1"
"248","neuropatholog","2"
"248","topic","1"
"248","insulin","3"
"248","obes","1"
"248","origin","1"
"248","agent","1"
"248","process","1"
"248","decad","1"
"248","still","1"
"248","perspect","1"
"248","hand","1"
"248","line","2"
"248","trial","1"
"248","element","1"
"248","point","1"
"248","mellitus","1"
"248","scope","1"
"248","act","1"
"248","diet","1"
"248","aggrav","1"
"248","fat","1"
"248","thought","1"
"248","unfold","1"
"248","solubl","2"
"248","load","1"
"248","intranas","1"
"248","mere","1"
"248","favour","1"
"248","endoplasm","1"
"248","hfd","1"
"248","reticulum","1"
"248","obesogen","1"
"248","synerg","1"
"248","lateonset","1"
"248","believ","1"
"248","oligom","3"
"248","causat","1"
"248","tdm","1"
"248","author","1"
"248","suitabl","1"
"248","arguabl","1"
"248","biomed","1"
"248","foundat","1"
"248","hot","1"
"248","lay","1"
"248","scienc","1"
"248","upr","1"
"249","activ","2"
"249","analyz","1"
"249","associ","3"
"249","caus","1"
"249","cognit","1"
"249","effect","2"
"249","impair","1"
"249","present","1"
"249","develop","1"
"249","express","2"
"249","furthermor","2"
"249","investig","1"
"249","involv","1"
"249","may","1"
"249","mechan","1"
"249","neuron","5"
"249","sup","3"
"249","type","1"
"249","diabet","1"
"249","diseas","3"
"249","due","1"
"249","function","2"
"249","lead","1"
"249","level","2"
"249","link","1"
"249","metabol","3"
"249","patholog","1"
"249","protein","2"
"249","marker","1"
"249","repres","1"
"249","risk","1"
"249","elev","1"
"249","hippocamp","2"
"249","howev","1"
"249","increas","5"
"249","inhibit","1"
"249","studi","1"
"249","aim","1"
"249","circul","1"
"249","dysfunct","1"
"249","mild","1"
"249","possibl","1"
"249","relationship","1"
"249","accumul","1"
"249","acid","2"
"249","fatti","1"
"249","area","1"
"249","reduc","2"
"249","total","1"
"249","alzheim","1"
"249","content","1"
"249","neurit","1"
"249","peptid","1"
"249","enzym","1"
"249","therefor","1"
"249","cardiovascular","1"
"249","even","1"
"249","low","1"
"249","disrupt","1"
"249","molecular","1"
"249","precis","1"
"249","cancer","1"
"249","exposur","1"
"249","insulin","1"
"249","obes","1"
"249","resist","1"
"249","syndrom","1"
"249","intens","1"
"249","action","1"
"249","cultur","1"
"249","acidinduc","1"
"249","amyloidβ","1"
"249","acetyl","1"
"249","deplet","1"
"249","upregul","1"
"249","amount","1"
"249","palmit","2"
"249","sensor","1"
"249","bace","4"
"249","nadsup","3"
"249","overproduct","1"
"249","reloc","1"
"249","sirt","4"
"250","activ","1"
"250","anim","1"
"250","associ","1"
"250","caus","2"
"250","cognit","1"
"250","disord","1"
"250","effect","1"
"250","evalu","1"
"250","induc","2"
"250","treatment","2"
"250","work","1"
"250","addit","1"
"250","character","1"
"250","mechan","2"
"250","neuron","4"
"250","oxid","1"
"250","result","2"
"250","sub","8"
"250","damag","1"
"250","decreas","1"
"250","deficit","1"
"250","deterior","1"
"250","diseas","1"
"250","function","1"
"250","improv","1"
"250","inflamm","1"
"250","level","1"
"250","preval","1"
"250","protein","2"
"250","regul","1"
"250","well","2"
"250","death","2"
"250","rat","3"
"250","studi","1"
"250","suggest","1"
"250","toxic","1"
"250","inject","1"
"250","neurodegen","1"
"250","show","2"
"250","aim","1"
"250","better","1"
"250","group","2"
"250","region","5"
"250","relationship","1"
"250","dementia","1"
"250","treat","1"
"250","hippocampus","2"
"250","indic","1"
"250","likewis","2"
"250","memori","4"
"250","reduc","5"
"250","stress","1"
"250","aggreg","1"
"250","alzheim","1"
"250","amyloid","1"
"250","aβ","1"
"250","particular","1"
"250","peptid","1"
"250","neurotox","3"
"250","spatial","4"
"250","favor","1"
"250","whose","1"
"250","modifi","1"
"250","compar","1"
"250","beta","1"
"250","shock","2"
"250","surviv","1"
"250","antioxid","1"
"250","aβsub","8"
"250","lower","1"
"250","pharmacolog","1"
"250","sequenc","1"
"250","flavonoid","1"
"250","immunoreact","3"
"250","coincid","1"
"250","ammoni","1"
"250","amyloidβ⁻","1"
"250","cornu","1"
"250","dead","1"
"250","epicatechin","2"
"250","heat","2"
"250","hsp","2"
"250","hsps","2"
"251","activ","2"
"251","alter","1"
"251","associ","2"
"251","impair","1"
"251","induc","1"
"251","mice","1"
"251","symptom","1"
"251","use","1"
"251","brain","1"
"251","channel","3"
"251","character","1"
"251","express","1"
"251","mechan","1"
"251","mous","1"
"251","neuron","3"
"251","receptor","2"
"251","signal","2"
"251","slice","1"
"251","sup","1"
"251","synapt","1"
"251","under","1"
"251","deficit","2"
"251","diseas","1"
"251","level","1"
"251","protein","1"
"251","modul","1"
"251","negat","1"
"251","chang","1"
"251","dendrit","5"
"251","excit","2"
"251","increas","1"
"251","model","1"
"251","studi","2"
"251","enhanc","1"
"251","better","1"
"251","project","2"
"251","approach","1"
"251","genet","1"
"251","initi","1"
"251","pathway","1"
"251","electrophysiolog","1"
"251","motor","1"
"251","contribut","1"
"251","bind","1"
"251","biochem","1"
"251","rescu","1"
"251","symptomat","1"
"251","ksup","1"
"251","potassium","1"
"251","understand","1"
"251","disrupt","1"
"251","indirect","1"
"251","revers","1"
"251","demonstr","1"
"251","restor","1"
"251","attribut","2"
"251","vivo","1"
"251","collect","1"
"251","lower","1"
"251","optic","1"
"251","suppress","1"
"251","spini","2"
"251","movement","1"
"251","zinc","1"
"251","huntingtin","1"
"251","huntington","1"
"251","mutant","1"
"251","knock","1"
"251","subunit","1"
"251","distal","1"
"251","striatal","3"
"251","inabl","1"
"251","auxiliari","1"
"251","finger","1"
"251","hypoexcit","1"
"251","ispn","4"
"251","kchip","2"
"251","mhtt","2"
"251","mutanthtt","1"
"251","trkb","2"
"251","unwant","1"
"252","associ","2"
"252","disord","1"
